GeneID	TCGA-V1-A9O5-01A-11R-A41O-07	TCGA-M7-A720-01A-12R-A32O-07	TCGA-V1-A9OT-01A-11R-A41O-07	TCGA-KK-A6E3-01A-21R-A30B-07	TCGA-EJ-A7NH-01A-12R-A33R-07	TCGA-HC-8266-01A-11R-2263-07	TCGA-VP-A872-01A-11R-A352-07	TCGA-KK-A7B2-01A-12R-A32O-07	TCGA-G9-6356-01A-11R-1789-07	TCGA-X4-A8KS-01A-12R-A36G-07	TCGA-KK-A8I4-01A-11R-A36G-07	TCGA-ZG-A9M4-01A-11R-A41O-07	TCGA-HC-A6AP-01A-11R-A30B-07	TCGA-EJ-7791-01A-11R-2118-07	TCGA-XQ-A8TA-01A-11R-A36G-07	TCGA-HC-7818-01A-11R-2118-07	TCGA-ZG-A9L5-01A-12R-A41O-07	TCGA-EJ-A65E-01A-11R-A29R-07	TCGA-M7-A71Z-01A-12R-A32O-07	TCGA-EJ-7314-01A-31R-2118-07	TCGA-ZG-A9L1-01A-11R-A41O-07	TCGA-EJ-7318-01B-11R-A32O-07	TCGA-2A-A8W1-01A-11R-A37L-07	TCGA-KK-A8I6-01A-11R-A36G-07	TCGA-G9-7519-01A-11R-2263-07	TCGA-CH-5767-01A-11R-1789-07	TCGA-EJ-5497-01A-02R-1580-07	TCGA-YL-A9WK-01A-11R-A37L-07	TCGA-HC-8213-01A-11R-A29R-07	TCGA-YL-A8HJ-01A-11R-A36G-07	TCGA-J4-A67Q-01A-21R-A30B-07	TCGA-ZG-A8QY-01A-11R-A37L-07	TCGA-ZG-A9LN-01A-11R-A41O-07	TCGA-EJ-7792-01A-11R-2118-07	TCGA-G9-7522-01A-11R-2263-07	TCGA-KK-A8IK-01A-11R-A36G-07	TCGA-EJ-A46E-01A-31R-A250-07	TCGA-Y6-A8TL-01A-21R-A37L-07	TCGA-CH-5790-01A-11R-1580-07	TCGA-TP-A8TV-01A-11R-A41O-07	TCGA-V1-A9O7-01A-21R-A41O-07	TCGA-J9-A8CK-01A-11R-A352-07	TCGA-HC-8261-01A-11R-2263-07	TCGA-G9-7523-01A-11R-2263-07	TCGA-KK-A7AV-01A-11R-A32O-07	TCGA-VP-A87E-01A-31R-A352-07	TCGA-KK-A6E2-01A-11R-A311-07	TCGA-H9-7775-01A-11R-2118-07	TCGA-EJ-A65F-01A-21R-A311-07	TCGA-CH-5772-01A-11R-1580-07	TCGA-M7-A723-01A-12R-A32O-07	TCGA-EJ-7783-01A-11R-2118-07	TCGA-EJ-A7NK-01A-12R-A352-07	TCGA-KK-A6E4-01A-11R-A30B-07	TCGA-G9-6366-01A-11R-2118-07	TCGA-KK-A8ID-01A-11R-A36G-07	TCGA-VN-A88O-01A-11R-A352-07	TCGA-HC-7821-01A-12R-2118-07	TCGA-EJ-5503-01A-01R-1580-07	TCGA-YL-A9WJ-01A-11R-A37L-07	TCGA-YL-A8S8-01A-11R-A37L-07	TCGA-EJ-5530-01A-01R-1580-07	TCGA-G9-6362-01A-11R-1789-07	TCGA-2A-A8VT-01A-11R-A37L-07	TCGA-EJ-7786-01A-11R-2118-07	TCGA-HC-A6AO-01A-11R-A30B-07	TCGA-HC-8257-01A-11R-2263-07	TCGA-KC-A7FE-01A-12R-A33R-07	TCGA-CH-5745-01A-11R-1580-07	TCGA-2A-AAYU-01A-11R-A41O-07	TCGA-YJ-A8SW-01A-11R-A37L-07	TCGA-J4-A6G1-01A-11R-A311-07	TCGA-ZG-A9L6-01A-11R-A41O-07	TCGA-G9-6384-01A-11R-1789-07	TCGA-EJ-5514-01A-01R-1580-07	TCGA-V1-A9OF-01A-11R-A41O-07	TCGA-EJ-5522-01A-01R-1580-07	TCGA-XK-AAIW-01A-11R-A41O-07	TCGA-J4-AATZ-01A-11R-A41O-07	TCGA-HC-7750-01A-11R-2118-07	TCGA-FC-A4JI-01A-11R-A250-07	TCGA-KK-A8IM-01A-11R-A36G-07	TCGA-V1-A9OX-01A-11R-A41O-07	TCGA-KK-A7AP-01A-12R-A33R-07	TCGA-EJ-7794-01A-11R-2118-07	TCGA-YL-A9WX-01A-21R-A41O-07	TCGA-KK-A8IC-01A-11R-A36G-07	TCGA-2A-AAYO-01A-11R-A41O-07	TCGA-FC-7708-01A-11R-2118-07	TCGA-EJ-AB27-01A-11R-A41O-07	TCGA-YL-A8SO-01B-31R-A37L-07	TCGA-EJ-8468-01A-21R-2403-07	TCGA-EJ-7789-01A-11R-2118-07	TCGA-G9-6369-01A-21R-1965-07	TCGA-HC-A8CY-01A-11R-A36G-07	TCGA-G9-6342-01A-11R-1965-07	TCGA-2A-AAYF-01A-11R-A41O-07	TCGA-XK-AAJR-01A-11R-A41O-07	TCGA-HC-8260-01A-11R-2263-07	TCGA-XK-AAJA-01A-11R-A41O-07
ATP9A	19.2689262145	19.3567340715	7.81609542985	6.98786893677	14.1338215061	16.5473651341	31.4296542912	11.6090558317	17.9092683265	6.07898026273	14.4569286089	30.6517084821	6.0426820116	27.9942116235	20.8802715834	16.682385113	17.9576961669	12.3978714701	12.6939369145	32.41036368	20.3258962953	8.97708702345	8.22141250925	17.7076822912	7.63847335238	13.1184358629	24.9924662004	11.9395304066	9.69195534428	16.1601852904	8.19858388655	19.1838441747	9.38127120059	17.4564141881	16.6752410744	10.1263709752	17.32337029	10.0074319072	27.4414276372	15.8182130889	14.0381536813	13.0919088456	14.1363284137	13.2795837452	10.1542919691	14.5790402916	16.9938156701	19.9575232912	16.319265866	15.240165665	7.14542562849	28.3730085047	16.1463582071	6.81258507886	13.5049194534	11.2541676479	9.74337939807	21.2913138417	23.5715362337	15.9587015079	19.7528653246	30.5650470421	5.86859920146	26.7411371616	19.7011721372	6.17652090317	16.6787066432	13.7602146303	27.3535921288	16.4436889383	14.633032354	13.2316067903	14.5264068382	21.7026562699	32.7524636362	12.4466345672	24.9208647838	8.47326640653	21.8831079067	15.2363460154	6.87751947047	19.4824184132	8.75766076107	15.8403107684	24.6153067328	17.7795807057	17.7993298065	6.95106357277	16.8568092775	13.4251227583	12.8545370329	20.2148752337	19.0427992988	7.25596652255	15.6582735731	18.2056236633	11.8753229088	16.8450092603	16.9636349657	14.216534399
TMEM141	87.1233725016	179.184800875	179.964610246	243.733986566	136.519452821	122.113544385	243.758900737	154.758222289	104.542347582	117.795958904	66.8552380622	116.693590377	180.361818855	95.3549600164	71.2799336535	77.0429288813	112.913364673	143.053271537	225.938916333	104.548284133	169.612884762	122.626862106	139.083275821	129.114137604	125.932310905	87.0344547389	78.3139723594	111.758852332	104.504003723	62.9550442669	162.143630038	145.139386177	52.570691579	57.8902304143	122.960615792	88.8935524231	80.4333627595	136.295809916	52.3073255765	127.117486288	53.4361155922	138.381137258	147.678973585	91.8238684197	157.272573249	61.7353015003	106.623769084	89.5863157141	164.682896011	128.508670766	162.542568433	59.2211763339	177.124054974	227.867653843	132.795772944	36.3996809428	377.352933726	113.194034793	119.926011669	98.8765303199	54.5966964465	102.986974678	165.884031313	77.7282243046	100.16806409	163.367209482	137.255948469	116.980616038	71.0240608172	71.7181250852	33.9244937954	83.9045159358	178.078941697	82.8267312565	36.1486346935	161.452225986	71.1882735552	67.906826063	141.863997125	120.533524211	108.811498458	111.014216163	210.513580286	150.43383513	77.9309956302	76.5092240011	83.6131916929	133.486091638	87.6848597983	100.388988615	125.503257536	63.9348312809	97.6498597373	241.653661698	107.084104704	117.438706057	126.566149666	123.915970413	121.571445127	98.93742517
BDP1	1.68254340809	1.84361177173	1.19887104016	0.586737929527	2.86107822615	3.0723741811	1.11858984957	1.36386344161	2.49146216569	1.38575750107	2.57866604391	2.94873054763	0.482263985193	3.71448602173	2.12533574266	3.73089914841	3.46257734779	2.25431183977	1.30173442177	3.37720150318	3.23095902788	1.08254224561	2.56754809466	2.11894889503	1.13109101079	2.26673405292	4.63118282843	2.65856138163	2.46360372747	3.4881376854	0.806861820651	1.83303719201	2.47090366836	3.70145933505	2.61270179594	3.16221765434	2.55470919153	2.28792441103	5.04909855308	1.05045857859	2.73311993882	2.32116795693	2.35373575662	2.24345134339	2.34397593092	2.29959930789	8.34033441994	3.40974660239	4.17750286877	5.09060288185	1.58935627275	6.11703986069	2.37497406852	1.10924924953	1.86640133155	6.0471239793	2.52577458167	3.9907192869	2.56249388817	2.74963543609	1.88332006705	4.3459078561	1.96241313761	8.95714221688	3.57937385904	0.607213084861	4.0105279108	2.40188681795	3.03854854536	3.15894564073	6.60481532922	2.58213468106	3.42280628505	4.46076314529	6.48812115098	2.62460125322	5.79580043039	3.14405249595	3.48875191687	2.00507583604	3.84264808314	3.24066241865	1.39799843236	4.13317766091	4.15536075979	4.45683235026	4.19141655508	1.97425023853	4.09359436797	2.29208164911	1.48479212104	3.97234369863	2.70177553716	1.46576787864	3.07310391596	2.43801337611	2.41397221176	2.85756872826	3.66951791469	2.68747599585
TJP1	9.44622989157	9.49440889672	7.17827270869	4.02234358312	9.84477881438	10.9189173247	9.21627365865	7.02496072605	13.2096070664	5.23088624485	13.2609665819	18.1538971758	4.47481758419	14.5182682235	5.77978403135	15.3583228769	11.7171342893	11.0730664831	11.0497032257	16.5911787536	9.38025011746	6.49415542539	16.2064659701	12.4362688306	7.95481157793	11.6103925462	16.5688131449	13.1985965439	14.4256429569	15.9769844329	5.81610686089	10.2127893913	9.12783261198	17.2147422515	12.6014702339	2.86248469324	9.19594707115	10.3802930763	24.3272021612	11.5564833742	11.5703408021	8.6544543944	10.6533424866	11.3020938176	12.0200402896	10.8637022593	23.5411304084	15.6393640343	13.4107090235	17.8370716156	10.185545932	24.3552057677	8.65410384268	5.19418458865	7.40324073432	13.96242666	16.0556867873	20.3751681697	11.9022348138	12.5427822374	12.1480263663	21.178411018	19.3701112833	24.7581496137	16.0650321393	3.11405898161	11.5796519983	11.8997417199	11.4963522761	15.8514497793	14.7190631986	12.339826496	9.86510827449	27.6995083148	20.6553072521	14.3207471674	18.569364847	29.9117213622	12.8880797456	14.5211989846	7.02225614881	15.0045308892	7.36968485641	24.7139040475	18.0817099552	16.9537727177	14.130133236	11.1901357824	16.0184533375	10.9632795144	6.44309816009	14.0476790121	16.5391618069	6.91676068134	24.8197921241	15.8285391511	14.3714536879	15.3705482066	10.6410822689	11.7272687242
VEGFC	1.93232293945	1.91408483271	1.77514865067	1.43285748179	2.30178187773	4.95874233672	2.67409785349	3.09510837817	2.25939403203	1.50281669043	3.38645863731	2.105911613	2.58807605863	3.40026759489	0.618497835216	1.86944181215	8.26645407609	6.59263468292	0.443274076372	1.56614358849	11.7766705763	1.6880022196	0.627892450316	2.39277034098	3.27624435649	0.91582925271	1.63059493716	3.40355402649	1.58032631742	2.02669505742	2.85954220622	8.6522136091	4.35512987782	3.26395946162	1.98475210953	1.99917071978	2.12291080121	1.98485518874	0.810516195557	1.41712873311	3.92141672764	3.47143889076	3.0994293159	5.22450642426	2.68219699783	4.67860507857	1.59193056081	1.85360362362	2.89033505031	6.51841559932	2.30481297196	1.98119007621	2.3854014857	1.2902117843	1.94034082041	1.99854128317	9.91282788394	3.38196824335	1.79961566569	2.78880488391	2.03953256684	1.51140553496	2.77368964724	2.19853254053	2.76674290962	1.77993090382	2.35762054125	3.22814809889	1.77703741544	0.893652773751	1.42742981175	2.18649458032	5.73143184322	2.56391757316	2.6757145755	3.89227588841	2.43825176981	1.50017872253	5.10235799009	2.82030064754	0.327173943251	1.30116343661	2.59255898392	5.71271209085	1.69823609469	2.49932000984	2.29405438452	2.6899906188	1.8494946704	2.72777769676	1.62982139307	2.05511778791	2.62512609574	2.60585635843	9.62670078944	3.20968693529	1.6881221278	3.44228795537	2.99538962085	2.23819905668
ATP6V0E2	84.7620849742	40.8135911642	24.4867919729	72.7622902903	64.0752922423	69.2040365459	32.8726300793	37.7370133083	45.7512477867	17.2555535609	23.2378919725	74.8437915431	127.061212548	36.5244611377	67.3809594303	65.3939540128	49.6163362501	77.6733752177	51.4766808066	42.0117669225	49.3883429045	61.9814671585	89.2834619771	42.520238153	80.8520522688	73.5967355071	25.3828929313	67.8660632427	44.8433742456	26.6731480757	61.7383675417	60.240808618	18.3003006881	34.8449285453	69.5610344323	165.549693112	21.0836504526	42.901595815	27.7007002878	79.3566371329	41.3804157362	60.732178528	58.707806611	33.2310636209	38.0063562867	33.05389337	34.0773381517	33.7569862376	54.4888718748	61.0108098158	33.0575922281	27.5395074068	41.0127381481	65.2078515353	27.2892061789	58.2266739939	63.1750852559	41.2257279184	48.4032914862	54.5246787088	108.363507571	41.3560927132	15.3620511017	37.1719147968	49.760731573	62.5116047049	38.3702869327	38.0593033403	53.0168348994	54.6735594341	53.6312226321	18.2822546825	36.7489802111	32.0458749555	22.8174628766	59.7194798307	35.4267822193	23.4238543856	62.345887386	65.3259413051	13.6431370831	48.7466202291	109.803344961	100.866933216	46.3711150062	26.1060739143	26.4042577503	44.7916008933	37.790151497	33.906225521	98.4381925634	58.509823578	82.4234931268	65.3491560028	64.2558617762	43.6064193875	44.4756226331	44.2387870158	32.0496095213	80.8811986551
ABCB8	5.30763672284	4.75093359337	2.72023478583	6.12490248495	5.64392367589	3.8379022954	5.80178140683	5.09416404024	2.98186236305	2.22016671204	3.99212514335	5.32742953325	7.17413057126	4.33302921151	1.30994679658	3.99739690901	2.02357654647	4.32675831826	4.01320673	3.81538899311	4.03031875969	5.13881535616	4.79033559634	5.03629973312	4.51072119038	3.62141632607	3.13580299878	3.76601417272	2.4917819731	2.87965780319	4.56383846237	4.89652447545	1.90027959071	2.93876384331	4.15392470028	5.9926754433	2.79795746523	3.97540765475	2.70011294415	6.66763686598	4.15184885797	3.86642469608	5.38882593035	3.68206330011	5.50602574325	3.39940721854	2.4679462022	3.60517979037	3.34262266546	1.97249806719	3.98289588129	3.64735480237	4.61077709019	5.46626515584	2.76125898139	5.97382182047	6.84721176228	6.4349516089	5.67946967009	5.96292170751	5.67466589756	3.19926573991	3.80159676178	5.48741103193	4.0092507283	6.26373979795	3.62587096835	5.01038706628	2.60708353664	5.06644209899	3.71034237878	4.04306699867	4.50928956036	4.16922171161	2.53199283331	4.68321100017	2.75343472599	2.51557029572	4.92498939492	3.70541852823	2.02972135403	3.71640770096	5.53229822215	4.10320626215	4.45582840506	3.79850955899	4.51815956891	4.47457836168	3.75423315019	4.42926761006	6.08685348601	3.56093717224	6.72335520941	4.2292383144	4.52401790225	5.39219281124	5.16583096236	5.80190902659	4.87148584299	4.75880419997
RP13-516M14.1	4.72231716558	4.9219653508	14.9257248143	5.37613041039	9.04593054783	6.01570959883	7.12094294805	10.7831055124	4.77796541479	10.9202953404	7.00701847204	16.1128374303	6.5275826282	3.31608027165	13.8846736193	3.74857769118	3.37411861485	5.04622528335	4.89641657583	3.33920970982	2.05640785391	3.63047040003	5.68759935036	8.52827400527	2.84000604452	3.34564319999	3.27067649958	5.68474575268	2.93510570394	6.23240922353	16.090351716	2.91782919057	4.4859736918	3.10463089655	2.3540325184	6.57421815753	10.2665467086	5.82064445454	3.80962289716	5.81518978481	6.25115261559	6.67692050229	4.38046659477	4.5142067224	7.81930288522	4.56523039932	2.18538198406	20.5322087381	9.25510855075	3.48911192016	6.03809872432	4.44524342414	10.161101351	7.64653988762	1.82476091029	4.7123635148	8.82111088383	2.62295979133	6.08634964089	3.08447026169	7.50672062623	3.30976482484	3.53530766486	6.85930970966	2.61920746324	5.88890891933	5.57258490055	7.16223013474	6.45993750898	5.11376170929	3.0512888305	6.33761484441	5.13683072336	3.57513859175	1.6461575398	5.07837523957	3.66682624083	3.07834651924	3.95147362734	2.804154945	2.51773354154	4.19278611458	8.29072480897	10.7139991873	4.20335144961	8.97658095058	5.97517696785	5.30320741906	5.32173009674	3.1028995012	8.85066048102	4.60873624842	3.75084265117	1.20770178322	5.58065154839	4.61551198198	3.54237498167	3.15483517239	6.90912473248	8.18104012655
NCAPD3	6.50134678901	44.0010186257	35.3880195602	103.620578071	84.539831041	34.1568954923	13.4460585144	26.5908347087	20.6700469736	27.6300002757	8.23346508202	5.06619482764	18.4461235462	37.8156383908	15.9380288297	69.591492522	5.07780234038	163.50536781	6.22101169197	70.0168262203	5.48714461405	121.274546221	16.1089014641	30.7094852799	115.952188293	222.909817123	62.1242409295	24.5105254106	13.8983654438	37.1734704559	19.80640184	73.2798179135	57.4581254411	84.2601604232	39.3701811914	2.59327956792	7.06151289952	226.954005679	13.3378778952	119.242389886	4.73413455989	25.0662854175	233.510093367	37.6928527344	135.913862328	138.511689207	9.14897872203	50.0503253304	10.1431252261	225.664314295	21.7741005979	15.6830628194	41.9781420261	4.83101805564	64.5054778812	8.72440980469	215.033543654	44.5247719641	60.9808946224	124.58231001	100.143145418	25.0408084677	4.78833231526	27.1172991508	181.084574658	1.95076136005	20.7153642164	72.6922781841	98.5467955044	20.2957140637	15.9714440516	5.63286057691	61.6054562594	56.1302009273	9.24151409937	132.614343934	33.7804776409	11.6328154858	15.040517238	53.9342792985	16.3224801167	51.9802727907	42.835516251	2.12025702621	168.39380286	23.4979775511	22.4908063859	83.0269609337	44.1996970739	98.1407877521	190.689680428	133.773717551	3.67687592443	156.601453042	8.21085250535	11.4373910728	195.872584349	33.8839601681	85.8888597625	30.9270300828
CTA-228A9.3	2.73227131377	1.73249436203	15.5768486471	0.51958022214	4.36091691324	2.63338039449	3.96476652037	1.89058452997	0.990476387924	5.27485923441	1.39243567623	0.802193112424	3.00647867802	0.394004606698	5.5791446004	1.83212269529	2.06228704271	8.27690274393	5.02232931192	0.559073605251	0.556775673916	0.551400931855	3.58230637334	4.87385829893	0.453508708242	2.03183442161	1.08836373601	2.5515944939	1.62192235004	2.48456230037	2.55252127549	3.4603094496	0.663483949492	0.605491433041	0.50576724772	5.71464070803	2.05117495556	3.69997067738	1.47016170696	10.0766196324	1.70868231047	3.11860600417	3.38271900562	0.43134484303	3.81614648179	0.77046701527	1.24079831139	3.19332679323	2.1693760787	1.06686150711	1.85347004026	1.51129686117	3.52483436565	1.94497489698	0.252059948757	0.53104188908	2.1635457301	1.73439419051	0.802206281135	3.23636497845	6.77071626615	1.85157769866	1.10742525462	2.53205390451	1.00202807805	1.15040032053	3.55790636832	1.25600195931	1.16842146422	1.70300764185	0.703089701413	1.7898639067	2.4308769445	0.403630441042	1.0410060576	3.66264440809	1.32910965501	1.33398424159	1.55415053604	0.601800934766	1.21554366634	3.22002929759	4.64356924313	10.2177185239	0.456743035882	3.04727784926	0.722504388767	2.40676108474	1.98861508813	0.736177339566	5.64315816739	3.63365946174	2.00726378175	0.591135926995	3.28867704877	2.0383461074	0.967480071223	1.67254236956	6.22059846386	7.3915929458
JPH2	1.03756886395	12.4342514584	5.83589936333	10.5524306394	6.75141421218	4.31780446173	6.10039722121	5.08730380428	5.71557965476	3.95167445211	6.43320361197	2.169617638	9.79459554545	8.02783557431	0.168926061542	5.31869636635	1.73137471682	0.833246595958	0.94517400232	1.44398040783	5.72450459639	8.15797975405	0.110563850618	2.41336589977	7.91950318122	3.53915295673	4.07557930105	5.7930710642	1.19102983456	15.1269626207	18.0941088538	7.23803134985	6.65116287089	14.0938919234	5.43412640728	0.42570414208	8.65313145488	6.85455222803	2.33882757996	0.615021596095	14.2409181309	8.79773550681	2.67380323091	14.7501685665	1.75631407194	12.3888492015	0.763548283616	3.44721496658	1.37478430508	1.6954845139	8.06683616807	5.5830356388	10.5675056041	2.65062831227	1.91337222492	0.68007158175	2.82360829237	1.24662109306	6.61199907305	5.05490362455	2.87675521222	3.11896011255	0.739736460161	1.2495487196	7.79948578077	1.82539950227	1.01546951102	17.6395315284	4.6501015764	7.34470955337	1.22439639984	5.16195867571	6.97295489725	4.7512291102	1.87844912096	1.11576731224	3.41636137557	0.254080919027	1.36615173862	14.9296076681	0.112501788552	5.8448578224	4.49647680886	1.05425037023	5.4604840032	5.36931113109	4.98610068615	5.35715180997	5.40998410163	7.65753678085	3.20710165766	3.26876026639	0.7571771242	2.73460000743	1.08623161452	4.92592501164	3.0233434779	5.94471444388	3.41194154529	1.42448221352
HOXC6	7.80937500669	0.315357593358	2.49247428382	4.35677871095	1.69646688711	4.53049292304	3.16671047911	3.00980195488	1.89994241411	0.14772342343	3.84497399002	7.58243580449	1.46901341633	3.16329677808	7.83754456751	4.13562706862	7.43900979915	8.95725284468	1.63084790132	3.5252798013	3.98479002259	9.41265372296	3.17867556845	3.05505090368	1.76646054531	3.33906861252	1.14124098171	11.1171712615	3.27085174815	1.03141348591	3.09281761259	6.67208121104	4.65157359473	1.17903620383	2.50541005669	7.00885856605	0.505412330613	1.92780538538	3.91961493943	5.28362942647	1.41461922472	2.3135313723	6.89932811704	3.40885105607	5.27241741353	1.02127634813	4.83965743205	4.02257218331	8.81545909738	7.21415778548	1.37552957837	2.16237942287	0.44984777677	2.36697380391	12.104307457	13.8629801915	3.07080250445	3.5998712339	0.0499592177691	5.41633337934	3.56251148363	2.69337879196	5.86409489002	2.97403854877	0.742882995118	2.89425513361	2.83640783576	1.79033122173	2.72834576602	7.90266416471	1.40950853351	3.74251075618	0.846021047379	1.93840565158	3.213766084	5.24883419514	3.18244487417	3.09478897407	10.9658641131	1.97672421327	4.42352315741	10.1648683397	3.36560701742	9.28230257005	1.00184913617	3.06470797487	1.13962997437	9.52341423775	4.1386793919	2.63779790254	3.7471025444	1.83864195222	7.18329584401	6.35899413662	10.4089766176	4.1809513375	5.37849683738	3.04489032733	1.94886871554	7.979022743
ALDOC	1.57541500002	12.4567985502	2.95590637879	7.63593813136	11.0340882636	7.42998654955	10.528663427	8.98061835398	6.16405718649	3.62070991444	5.53090400124	18.5570536349	5.46430539427	6.28842685604	32.4668085951	3.95140012162	9.07152396724	3.13017926827	6.84107546554	7.19298704246	2.98652341745	6.51234333249	4.36903860048	4.68546474714	8.54271903061	2.35985736002	4.02382078122	3.72662962654	3.67307903736	4.48546255081	8.74465195167	12.7103682602	4.29732367432	6.6113386522	5.64701405027	5.29045597868	13.0154031943	5.66551128705	5.06142020115	4.27664294256	4.38913449451	9.07255231348	6.25482608225	8.43942564385	5.75729593885	4.3326799426	3.61194548578	3.37761596588	3.38253076535	3.20401286725	7.8994295971	4.69373904028	7.46126233742	3.44007681104	4.55523048027	3.99666252823	3.99722093336	5.66610421889	9.14705416831	4.13709845991	5.97999517099	3.7348388789	2.77585663011	5.1944465007	5.75812771095	6.88337813857	7.02436372418	6.72249822078	13.892705952	3.59816541123	13.6602609878	6.89749520863	4.29453306925	7.51107839688	6.07458649866	4.74544068967	5.29314573481	26.4713550789	3.3120703424	6.32816467719	11.892037838	7.67670552665	4.74003839729	2.25030593924	5.21930059014	6.35455894339	3.71282864945	8.01707591125	6.6368171396	7.18805249118	4.7786475691	8.76639596616	9.9142043057	8.03101331519	3.1886714619	4.77060852634	3.14401945878	3.27867769301	8.11053862292	4.39859793364
PRKAA2	2.28436546684	1.32706030617	0.679875674376	0.511700580725	2.21823954851	1.51284240912	1.35640980957	1.46519171606	1.89327028903	1.12573535431	1.20180858883	1.26170323167	1.32696309356	3.17673097897	2.60314381153	2.76551866278	5.32996657053	3.56062534011	0.717275648917	2.10826131498	0.801783160443	1.98112363682	2.08323255775	1.77712223223	1.49450474802	4.0805781566	4.85536010607	2.10877743409	3.29791193102	3.18288976863	1.94990225672	2.52128760016	2.71625805668	5.31765899209	1.49579211423	0.583641945308	1.89359424189	3.16242076997	3.58027889866	1.76078599918	2.63834589245	1.49069167247	0.553484228168	2.23922844299	1.78436270542	4.84860412634	2.98593347117	2.71477404691	2.30295137029	3.64395664817	1.37003516026	3.17437313099	1.98706513245	0.76565261806	2.61006770519	2.36106676485	2.05704678748	6.04855356084	2.54062170222	2.74354870689	2.18484572428	2.88824628232	4.54167448573	4.85178702404	4.42066205223	1.30567200424	1.50540043932	2.470691711	2.85454818847	1.28538413215	0.689007672596	0.917601351039	1.82340649178	4.28346303549	2.08023025327	2.40473262934	3.2831245328	17.2883135809	1.43306317879	2.76317968098	4.22468124684	1.94354861421	1.76828376282	1.11392443409	3.64339616672	3.27797449599	2.76903683652	1.50017806621	2.1445902686	1.27965976141	1.25790035741	1.43091166091	2.63549426179	1.76927312037	0.450580636669	1.96431943098	4.21719812182	1.75065794341	1.62170122017	2.84950211893
MCM3	22.1488086545	15.8633058053	7.24630650911	14.0227604754	12.3758219298	18.4029279656	18.7766607773	17.7391193826	18.7715134378	7.6975861294	16.2684343445	14.9493045449	15.6877589329	17.6887778469	42.4575102665	14.5850550428	15.2393004685	15.3286131511	12.4184750558	15.841545014	23.3543324194	14.9984929946	11.6789390559	15.8107002616	11.7195651357	9.00095586579	12.3863948252	12.2689603966	9.31422539656	15.4229951484	13.0276489976	15.6398617278	19.9908854919	14.4597875327	13.1356197387	14.0634386542	17.1213125055	13.037611717	12.5588477011	13.030432289	14.6939035187	15.6436017128	16.4986505398	14.5407635785	14.6631076019	10.6760280375	16.2684735177	13.1680669448	14.4079756146	13.1367453597	9.49012629781	16.3821350651	14.3226063084	14.6631006573	8.90268321719	14.0891895602	11.2441175756	11.4630093546	16.5378184993	13.3935121804	15.3219366207	13.7200390367	6.63330507278	13.7730577011	11.174298797	13.8117581002	13.1274809046	17.4109729837	13.0084885349	14.6169113657	12.5486361411	24.3069696466	15.898390042	13.8189918634	21.8049163301	12.6078649387	14.1673688234	41.1102801093	12.006323575	14.4326420438	37.0886373996	16.1252342816	13.1550993963	11.7173241476	16.3638618103	14.5384918363	17.0879011296	13.1754632593	12.9019887892	15.0693754074	18.1467334818	13.1227499165	17.0375078802	10.7917936787	13.3207043604	11.6149506804	12.4282118861	16.2670418171	13.9977391251	13.4178992513
TBC1D2B	3.74086680325	4.71722402073	1.40847718713	1.24200208146	3.44293274041	6.4047031778	2.78184456445	2.91488920982	4.0557936619	1.43404226187	3.44526006697	3.96211337375	1.48326828229	5.88917094223	4.35998458986	2.40201690293	2.6262570545	3.3889629168	1.35647406593	2.98098989863	3.09892797134	1.73015270892	1.68888921909	2.95823551998	1.50733645284	2.45409099798	3.54911268257	3.49288811145	1.34830554626	5.67301778703	1.5973493729	4.69672494147	3.56388688372	5.16843729321	2.78321472935	2.30268700904	4.9663245442	2.76108805733	2.79036668096	2.00362706681	4.23664569807	2.81719326902	3.44032138508	4.91533018626	4.09381125012	4.45921945666	3.13592534666	3.33494903841	3.99043197178	2.16026466247	1.5234790924	5.36010031502	3.59100963433	0.973887024867	1.57168822134	1.74598174802	1.71285181934	4.25800121071	4.95215692902	4.04129400837	4.48650157268	3.76290037697	1.56395984506	4.60424171474	3.71987443636	0.956840527448	4.16003492014	4.01460856701	5.0691591419	2.99754979802	3.54315056297	4.97501358803	4.34905421681	4.78532634304	4.6678786942	2.56319054379	3.80096840099	4.11509940629	3.2600392904	3.04365219081	2.33742802791	4.26382640653	2.22215688418	4.23415806775	5.86990888863	4.88946957048	5.49622335568	2.29398961076	5.2341635329	3.46204322128	3.12811196928	5.08385897758	2.76367665817	1.32559374071	3.32066391844	2.95174269883	1.84417708979	4.33528282751	3.87007517996	3.43971511281
